Transaction Date,Customer ID,Contractor ID,Service Code,Shift Total
2/1/2018,499,3306,ARM,10
2/1/2018,499,4944,ARM,12.25
2/1/2018,499,14262,UN,10
2/2/2018,499,3306,ARM,10
2/2/2018,499,14262,UN,10
2/2/2018,499,87770,ARM,12.5
2/5/2018,499,3306,ARM,10
2/5/2018,499,14262,UN,10
2/5/2018,499,87770,ARM,14
2/6/2018,499,3306,ARM,13.5
2/6/2018,499,14262,UN,10
2/6/2018,499,87770,ARM,10
2/7/2018,499,3306,ARM,13.75
2/7/2018,499,14262,UN,10
2/7/2018,499,87770,ARM,10
2/8/2018,499,3306,ARM,10
2/8/2018,499,14262,UN,10
2/8/2018,499,87770,ARM,15.5
2/9/2018,499,3306,ARM,9.5
2/9/2018,499,14262,UN,9.5
2/9/2018,499,87770,ARM,13
1/29/2018,500,29233,ARM,9
1/29/2018,500,37729,ARM,11
1/29/2018,500,89196,UN,9
1/30/2018,500,29233,ARM,9
1/30/2018,500,37729,ARM,11.5
1/30/2018,500,89196,UN,9
1/31/2018,500,29233,ARM,9
1/31/2018,500,37729,ARM,11.25
1/31/2018,500,89196,UN,9
2/1/2018,500,29233,ARM,9
2/1/2018,500,37729,ARM,11
2/1/2018,500,89196,UN,9
2/2/2018,500,29233,ARM,8
2/2/2018,500,37729,ARM,10
2/2/2018,500,89196,UN,8
2/3/2018,500,29233,ARM,3
2/5/2018,500,29233,ARM,9
2/5/2018,500,37729,ARM,10.5
2/5/2018,500,89196,UN,9
2/6/2018,500,29233,ARM,9
2/6/2018,500,37729,ARM,10
2/6/2018,500,89196,UN,9
2/7/2018,500,29233,ARM,9
2/7/2018,500,37729,ARM,11.5
2/7/2018,500,89196,UN,9
2/8/2018,500,29233,ARM,9
2/8/2018,500,37729,ARM,12
2/8/2018,500,65352,UN,9
2/9/2018,500,29233,ARM,10
2/9/2018,500,62584,ARM,8
2/9/2018,500,65352,UN,8
2/10/2018,500,29233,ARM,3
1/29/2018,503,10932,UN,12
1/29/2018,503,14774,UN,12
1/29/2018,503,42509,UN,12
1/29/2018,503,82630,UN,12
1/30/2018,503,10932,UN,12
1/30/2018,503,14774,UN,12
1/30/2018,503,34096,UN,12
1/30/2018,503,49719,UN,12
1/31/2018,503,10932,UN,12
1/31/2018,503,14774,UN,12
1/31/2018,503,34096,UN,12
1/31/2018,503,42509,UN,12
2/1/2018,503,10932,UN,12
2/1/2018,503,11319,UN,12
2/1/2018,503,34096,UN,12
2/1/2018,503,49927,UN,12
2/2/2018,503,11319,UN,12
2/2/2018,503,14774,UN,12
2/2/2018,503,42509,UN,12
2/2/2018,503,49927,UN,12
2/3/2018,503,11319,UN,12
2/3/2018,503,34096,UN,12
2/3/2018,503,49927,UN,12
2/3/2018,503,82630,UN,12
2/4/2018,503,11319,UN,12
2/4/2018,503,42509,UN,12
2/4/2018,503,49927,UN,12
2/4/2018,503,82630,UN,12
2/5/2018,503,14774,UN,12
2/5/2018,503,34096,UN,12
2/5/2018,503,42509,UN,12
2/5/2018,503,49719,UN,12
2/6/2018,503,14774,UN,12
2/6/2018,503,34096,UN,12
2/6/2018,503,49927,UN,12
2/6/2018,503,82630,UN,12
2/7/2018,503,10932,UN,12
2/7/2018,503,14774,UN,12
2/7/2018,503,34096,UN,12
2/7/2018,503,42509,UN,12
2/8/2018,503,10932,UN,12
2/8/2018,503,11319,UN,12
2/8/2018,503,34096,UN,12
2/8/2018,503,42509,UN,12
2/9/2018,503,10932,UN,12
2/9/2018,503,11319,UN,12
2/9/2018,503,49927,UN,12
2/9/2018,503,82630,UN,12
2/10/2018,503,10932,UN,12
2/10/2018,503,11319,UN,12
2/10/2018,503,14774,UN,12
2/10/2018,503,82630,UN,12
2/11/2018,503,11319,UN,12
2/11/2018,503,42509,UN,12
2/11/2018,503,49927,UN,12
2/11/2018,503,82630,UN,12
1/29/2018,504,36963,A061,10
1/29/2018,504,39486,A062,12
1/29/2018,504,44188,A065,12
1/29/2018,504,44257,A064,12
1/29/2018,504,48721,K014,12
1/29/2018,504,78971,A056,11
1/29/2018,504,85730,A065,12
1/29/2018,504,91730,A060,12
1/29/2018,504,93094,A062,12
1/29/2018,504,96194,A060,12
1/30/2018,504,39486,A065,12
1/30/2018,504,41722,A060,12
1/30/2018,504,44188,A062,12
1/30/2018,504,44257,A065,12
1/30/2018,504,62665,K014,12
1/30/2018,504,78971,A061,10
1/30/2018,504,85730,A062,12
1/30/2018,504,87103,A064,12
1/30/2018,504,91730,A060,1
1/30/2018,504,93094,A056,11
1/30/2018,504,96194,A060,11
1/31/2018,504,39486,A061,10
1/31/2018,504,44188,A060,12
1/31/2018,504,44257,A062,12
1/31/2018,504,48721,K014,12
1/31/2018,504,78971,A062,12
1/31/2018,504,85730,A056,11
1/31/2018,504,91419,A065,12
1/31/2018,504,91730,A064,12
1/31/2018,504,93094,A065,12
1/31/2018,504,96194,A060,12
2/1/2018,504,36963,A065,12
2/1/2018,504,39486,A065,12
2/1/2018,504,41722,A062,12
2/1/2018,504,44188,A064,12
2/1/2018,504,44257,A056,11
2/1/2018,504,62665,K014,12
2/1/2018,504,82133,A060,12
2/1/2018,504,85730,A061,10
2/1/2018,504,93094,A062,12
2/1/2018,504,96194,A060,12
2/2/2018,504,36963,A062,12
2/2/2018,504,36963,A064,12
2/2/2018,504,39486,A060,12
2/2/2018,504,44257,A061,10
2/2/2018,504,48721,K014,12
2/2/2018,504,78971,A065,12
2/2/2018,504,85730,A056,11
2/2/2018,504,87103,A065,12
2/2/2018,504,91730,A062,12
2/2/2018,504,96194,A060,12
2/3/2018,504,36157,A060,12
2/3/2018,504,44188,A065,12
2/3/2018,504,44188,A062,12
2/3/2018,504,44257,A062,12
2/3/2018,504,62665,K014,12
2/3/2018,504,85730,A064,12
2/3/2018,504,87103,A064,12
2/3/2018,504,91419,A065,12
2/3/2018,504,96194,A060,12
2/4/2018,504,36157,A062,12
2/4/2018,504,36963,A065,12
2/4/2018,504,39486,A064,12
2/4/2018,504,41722,A065,12
2/4/2018,504,44257,A064,12
2/4/2018,504,48721,K014,12
2/4/2018,504,82133,A060,12
2/4/2018,504,82133,A062,12
2/4/2018,504,87103,A060,12
2/5/2018,504,39486,A061,10
2/5/2018,504,44188,A065,12
2/5/2018,504,44257,A065,12
2/5/2018,504,62665,K014,12
2/5/2018,504,78971,A056,11
2/5/2018,504,85730,A062,12
2/5/2018,504,87103,A064,12
2/5/2018,504,91419,A062,12
2/5/2018,504,91730,A060,12
2/5/2018,504,96194,A060,12
2/6/2018,504,36963,A064,12
2/6/2018,504,39486,A062,12
2/6/2018,504,39486,A065,12
2/6/2018,504,44188,A060,12
2/6/2018,504,44257,A056,11
2/6/2018,504,64210,K014,12
2/6/2018,504,78971,A061,10
2/6/2018,504,78971,A061,1
2/6/2018,504,85730,A065,12
2/6/2018,504,87103,A062,12
2/6/2018,504,96194,A060,12
2/7/2018,504,39486,A060,12
2/7/2018,504,44188,A062,12
2/7/2018,504,44257,A065,12
2/7/2018,504,62665,K014,12
2/7/2018,504,78971,A062,12
2/7/2018,504,85730,A056,11
2/7/2018,504,91419,A065,12
2/7/2018,504,91730,A064,12
2/7/2018,504,93094,A061,10
2/7/2018,504,96194,A060,12
2/8/2018,504,39486,A062,12
2/8/2018,504,41722,A060,12
2/8/2018,504,44188,A065,12
2/8/2018,504,44257,A062,12
2/8/2018,504,48721,K014,12
2/8/2018,504,78971,A065,12
2/8/2018,504,82133,A064,12
2/8/2018,504,85730,A056,11
2/8/2018,504,93094,A061,10
2/8/2018,504,96194,A060,12
2/9/2018,504,36963,A065,12
2/9/2018,504,39486,A065,12
2/9/2018,504,44188,A064,12
2/9/2018,504,44257,A061,10
2/9/2018,504,44257,A061,1
2/9/2018,504,62665,K014,12
2/9/2018,504,78971,A062,12
2/9/2018,504,85730,A056,11
2/9/2018,504,87103,A060,12
2/9/2018,504,91730,A062,12
2/9/2018,504,96194,A060,12
2/10/2018,504,36157,A060,12
2/10/2018,504,36963,A062,12
2/10/2018,504,44188,A065,12
2/10/2018,504,44257,A064,12
2/10/2018,504,48721,K014,12
2/10/2018,504,85730,A065,12
2/10/2018,504,85730,A062,12
2/10/2018,504,87103,A064,12
2/10/2018,504,96194,A060,12
2/11/2018,504,36157,A062,12
2/11/2018,504,36963,A064,12
2/11/2018,504,39486,A064,12
2/11/2018,504,41722,A060,12
2/11/2018,504,44257,A065,12
2/11/2018,504,62665,K014,12
2/11/2018,504,82133,A060,12
2/11/2018,504,82133,A062,12
2/11/2018,504,87103,A065,12
1/29/2018,506,10819,UN,15.5
1/29/2018,506,15409,UN,12
1/29/2018,506,15430,UN,15
1/29/2018,506,15436,UN,15.5
1/29/2018,506,15782,UN,13
1/29/2018,506,24452,UN,15.5
1/29/2018,506,25468,UN,12
1/29/2018,506,36753,UN,12.5
1/29/2018,506,71126,UN,14.5
1/29/2018,506,76289,UN,13
1/29/2018,506,85077,UN,14.5
1/29/2018,506,94985,UN,14.5
1/29/2018,506,95728,UN,8.5
1/30/2018,506,10819,UN,12
1/30/2018,506,15409,UN,15.5
1/30/2018,506,15422,UN,8
1/30/2018,506,15430,UN,14.5
1/30/2018,506,15436,UN,14.5
1/30/2018,506,15782,UN,15.5
1/30/2018,506,24452,UN,15.5
1/30/2018,506,25468,UN,13
1/30/2018,506,36753,UN,14.5
1/30/2018,506,71126,UN,14.5
1/30/2018,506,76289,UN,12
1/30/2018,506,85077,UN,12
1/30/2018,506,94985,UN,13
1/31/2018,506,10819,UN,14.5
1/31/2018,506,15409,UN,13
1/31/2018,506,15422,UN,11
1/31/2018,506,15430,UN,14.5
1/31/2018,506,15436,UN,15.5
1/31/2018,506,15782,UN,14.5
1/31/2018,506,24452,UN,15.5
1/31/2018,506,25468,UN,12
1/31/2018,506,36753,UN,14.5
1/31/2018,506,71126,UN,15.5
1/31/2018,506,76289,UN,13
1/31/2018,506,85077,UN,8
1/31/2018,506,94985,UN,12
2/1/2018,506,10819,UN,15.5
2/1/2018,506,15409,UN,14.5
2/1/2018,506,15422,UN,8
2/1/2018,506,15430,UN,13
2/1/2018,506,15436,UN,15.5
2/1/2018,506,15782,UN,14.5
2/1/2018,506,24452,UN,15.5
2/1/2018,506,25468,UN,12
2/1/2018,506,36753,UN,13
2/1/2018,506,71126,UN,14.5
2/1/2018,506,76289,UN,12
2/1/2018,506,85077,UN,12
2/1/2018,506,94985,UN,14.5
2/2/2018,506,10819,UN,14
2/2/2018,506,15409,UN,15
2/2/2018,506,15422,UN,8
2/2/2018,506,15436,UN,15
2/2/2018,506,15782,UN,12
2/2/2018,506,24452,UN,15
2/2/2018,506,25468,UN,12
2/2/2018,506,36753,UN,14.5
2/2/2018,506,67776,UN,13
2/2/2018,506,71126,UN,11
2/2/2018,506,85077,UN,13
2/2/2018,506,94985,UN,14
2/2/2018,506,95728,UN,11
2/3/2018,506,15409,UN,12
2/3/2018,506,15436,UN,12
2/3/2018,506,25468,UN,12
2/3/2018,506,85077,UN,8
2/3/2018,506,95728,UN,4
2/4/2018,506,15430,UN,12
2/4/2018,506,15782,UN,10
2/5/2018,506,15409,UN,12
2/5/2018,506,15430,UN,15
2/5/2018,506,15436,UN,15.5
2/5/2018,506,15782,UN,14.5
2/5/2018,506,24452,UN,15.5
2/5/2018,506,25468,UN,15.5
2/5/2018,506,29926,UN,14.5
2/5/2018,506,36753,UN,13.5
2/5/2018,506,67776,UN,12
2/5/2018,506,71126,UN,12
2/5/2018,506,76289,UN,14.5
2/5/2018,506,94985,UN,12
2/5/2018,506,95728,UN,8
2/6/2018,506,10819,UN,13
2/6/2018,506,15409,UN,14.5
2/6/2018,506,15422,UN,8
2/6/2018,506,15430,UN,15.5
2/6/2018,506,15436,UN,14.5
2/6/2018,506,15782,UN,14.5
2/6/2018,506,24452,UN,15.5
2/6/2018,506,25468,UN,12
2/6/2018,506,29926,UN,13
2/6/2018,506,36753,UN,14.5
2/6/2018,506,76289,UN,15.5
2/6/2018,506,85077,UN,12
2/6/2018,506,94985,UN,12
2/7/2018,506,10819,UN,12
2/7/2018,506,15409,UN,15.5
2/7/2018,506,15422,UN,11
2/7/2018,506,15430,UN,14.5
2/7/2018,506,15436,UN,15.5
2/7/2018,506,15782,UN,14.5
2/7/2018,506,24452,UN,15.5
2/7/2018,506,25468,UN,12
2/7/2018,506,36753,UN,13
2/7/2018,506,71126,UN,14.5
2/7/2018,506,76289,UN,13
2/7/2018,506,85077,UN,8
2/7/2018,506,94985,UN,14.5
2/8/2018,506,10819,UN,12
2/8/2018,506,15409,UN,13
2/8/2018,506,15422,UN,8
2/8/2018,506,15430,UN,14.5
2/8/2018,506,15436,UN,15.5
2/8/2018,506,15782,UN,14.5
2/8/2018,506,24452,UN,15.5
2/8/2018,506,36753,UN,12
2/8/2018,506,67776,UN,14.5
2/8/2018,506,71126,UN,15.5
2/8/2018,506,76289,UN,12
2/8/2018,506,94985,UN,14.5
2/8/2018,506,95728,UN,13
2/9/2018,506,10819,UN,15
2/9/2018,506,15409,UN,14
2/9/2018,506,15422,UN,8
2/9/2018,506,15430,UN,12
2/9/2018,506,15436,UN,15
2/9/2018,506,15782,UN,11
2/9/2018,506,24452,UN,15
2/9/2018,506,25468,UN,12
2/9/2018,506,36753,UN,14
2/9/2018,506,71126,UN,11
2/9/2018,506,76289,UN,12
2/9/2018,506,85077,UN,11
2/9/2018,506,94985,UN,13
2/10/2018,506,10819,UN,12
2/10/2018,506,15409,UN,12
2/10/2018,506,15436,UN,12
2/10/2018,506,36753,UN,8
2/10/2018,506,76289,UN,5
2/11/2018,506,15430,UN,12
2/11/2018,506,15782,UN,10
1/29/2018,507,37451,UN,12
1/29/2018,507,43904,UN,12
1/30/2018,507,37451,UN,12
1/30/2018,507,43904,UN,12
1/31/2018,507,37451,UN,12
1/31/2018,507,43904,UN,12
2/1/2018,507,37451,UN,12
2/1/2018,507,43904,UN,12
2/2/2018,507,43904,UN,12
2/2/2018,507,76289,UN,12
2/3/2018,507,37451,UN,12
2/3/2018,507,43904,UN,12
2/4/2018,507,95728,UN,12
2/5/2018,507,37451,UN,12
2/5/2018,507,43904,UN,12
2/6/2018,507,37451,UN,12
2/6/2018,507,43904,UN,12
2/7/2018,507,37451,UN,12
2/7/2018,507,43904,UN,12
2/8/2018,507,37451,UN,12
2/8/2018,507,43904,UN,12
2/9/2018,507,43904,UN,12
2/9/2018,507,95728,UN,12
2/10/2018,507,37451,UN,12
2/10/2018,507,43904,UN,12
2/11/2018,507,42973,UN,12
1/29/2018,508,15496,UN,12
1/30/2018,508,15496,UN,12
1/31/2018,508,15496,UN,12
2/1/2018,508,15496,UN,12
2/2/2018,508,15496,UN,11
2/5/2018,508,15496,UN,12
2/6/2018,508,15496,UN,12
2/7/2018,508,15496,UN,12
2/8/2018,508,85077,UN,12
2/9/2018,508,15496,UN,11
1/29/2018,509,15510,UN,8
1/30/2018,509,15510,UN,8
1/31/2018,509,15510,UN,8
2/1/2018,509,15510,UN,8
2/2/2018,509,15510,UN,8
2/3/2018,509,15510,UN,8
2/5/2018,509,15510,UN,8
2/6/2018,509,15510,UN,8
2/7/2018,509,15510,UN,8
2/8/2018,509,15510,UN,8
2/9/2018,509,15510,UN,8
2/10/2018,509,15510,UN,8
2/3/2018,510,15422,UN,12
2/3/2018,510,15496,UN,12
2/4/2018,510,15422,UN,12
2/4/2018,510,15496,UN,12
2/10/2018,510,15422,UN,12
2/10/2018,510,15496,UN,12
2/11/2018,510,15422,UN,12
2/11/2018,510,15496,UN,12
1/29/2018,511,15422,UN,4
1/30/2018,511,15422,UN,4
1/31/2018,511,15422,UN,4
2/1/2018,511,15422,UN,4
2/2/2018,511,15422,UN,4
2/4/2018,511,15485,UN,7
2/5/2018,511,15422,UN,4
2/6/2018,511,15422,UN,4
2/7/2018,511,15422,UN,4
2/8/2018,511,15422,UN,4
2/9/2018,511,15422,UN,4
2/11/2018,511,15485,UN,7
1/29/2018,512,14136,ARM,12
1/29/2018,512,46456,ARM,12
1/29/2018,512,57631,ARM,10
1/30/2018,512,29233,ARM,12
1/30/2018,512,46456,ARM,10
1/30/2018,512,57631,ARM,12
1/31/2018,512,14136,ARM,12
1/31/2018,512,46456,ARM,12
1/31/2018,512,57631,ARM,10
2/1/2018,512,14136,ARM,12
2/1/2018,512,46456,ARM,10
2/1/2018,512,57631,ARM,12
2/2/2018,512,46456,ARM,12
2/2/2018,512,46456,ARM,12
2/2/2018,512,57631,ARM,9
2/3/2018,512,46456,ARM,12
2/3/2018,512,57631,ARM,12
2/4/2018,512,57631,ARM,12
2/4/2018,512,57631,ARM,12
2/5/2018,512,29233,ARM,12
2/5/2018,512,46456,ARM,12
2/5/2018,512,57631,ARM,10
2/6/2018,512,29233,ARM,9
2/6/2018,512,46456,ARM,10
2/6/2018,512,57631,ARM,15
2/7/2018,512,14136,ARM,12
2/7/2018,512,46456,ARM,12
2/7/2018,512,57631,ARM,10
2/8/2018,512,14136,ARM,12
2/8/2018,512,46456,ARM,10
2/8/2018,512,57631,ARM,12
2/9/2018,512,46456,ARM,12
2/9/2018,512,46456,ARM,12
2/9/2018,512,57631,ARM,9
2/10/2018,512,46456,ARM,12
2/10/2018,512,46456,ARM,12
2/11/2018,512,57631,ARM,12
2/11/2018,512,57631,ARM,12
1/29/2018,513,21851,UN,9
1/29/2018,513,97169,UN,9
1/30/2018,513,21851,UN,9
1/30/2018,513,97169,UN,9
1/31/2018,513,21851,UN,9
1/31/2018,513,97169,UN,9
2/1/2018,513,21851,UN,9
2/1/2018,513,97169,UN,9
2/2/2018,513,21851,UN,9
2/2/2018,513,97169,UN,9
2/5/2018,513,21851,UN,9
2/5/2018,513,97169,UN,9
2/6/2018,513,21851,UN,9
2/6/2018,513,97169,UN,9
2/7/2018,513,21851,UN,9
2/7/2018,513,97169,UN,9
2/8/2018,513,21851,UN,9
2/8/2018,513,97169,UN,9
2/9/2018,513,21851,UN,9
2/9/2018,513,97169,UN,9
1/29/2018,514,41256,K-9,13
1/29/2018,514,82829,UN,15
1/30/2018,514,41256,K-9,13
1/30/2018,514,82829,UN,15
1/31/2018,514,42697,UN,15
1/31/2018,514,82829,K-9,13
2/1/2018,514,41256,K-9,13
2/1/2018,514,82829,UN,15
2/2/2018,514,41256,K-9,13
2/2/2018,514,82829,UN,15
2/3/2018,514,41256,K-9,13
2/3/2018,514,82829,UN,15
2/4/2018,514,41256,K-9,13
2/4/2018,514,82829,UN,15
2/5/2018,514,41256,K-9,13
2/5/2018,514,82829,UN,15
2/6/2018,514,41256,K-9,13
2/6/2018,514,82829,UN,15
2/7/2018,514,42697,UN,15
2/7/2018,514,82829,K-9,13
2/8/2018,514,41256,K-9,13
2/8/2018,514,82829,UN,15
2/9/2018,514,41256,K-9,13
2/9/2018,514,82829,UN,15
2/10/2018,514,41256,K-9,13
2/10/2018,514,82829,UN,15
2/11/2018,514,41256,K-9,13
2/11/2018,514,82829,UN,15
1/29/2018,515,10817,U100,12
1/29/2018,515,17950,U101,12
1/29/2018,515,83429,U100,12
1/29/2018,515,89461,U101,12
1/30/2018,515,17950,U101,12
1/30/2018,515,47885,U100,12
1/30/2018,515,83429,U100,12
1/30/2018,515,89461,U101,12
1/31/2018,515,10817,U101,12
1/31/2018,515,47885,U100,12
1/31/2018,515,83429,U100,12
1/31/2018,515,89461,U101,12
2/1/2018,515,10817,U101,12
2/1/2018,515,17950,U101,12
2/1/2018,515,47885,U100,12
2/1/2018,515,83429,U100,12
2/2/2018,515,10817,U100,12
2/2/2018,515,17950,U101,12
2/2/2018,515,47885,U100,12
2/2/2018,515,89461,U101,12
2/3/2018,515,17950,U101,12
2/3/2018,515,35147,U101,12
2/3/2018,515,47885,U100,12
2/3/2018,515,83429,U100,12
2/4/2018,515,10817,U101,12
2/4/2018,515,47885,U100,12
2/4/2018,515,83429,U100,12
2/4/2018,515,89461,U101,12
2/5/2018,515,10817,U100,12
2/5/2018,515,17950,U101,12
2/5/2018,515,83429,U100,12
2/5/2018,515,89461,U101,12
2/6/2018,515,17950,U101,12
2/6/2018,515,47885,U100,12
2/6/2018,515,83429,U100,12
2/6/2018,515,89461,U101,12
2/7/2018,515,10817,U101,12
2/7/2018,515,17950,U101,12
2/7/2018,515,47885,U100,12
2/7/2018,515,83429,U100,12
2/8/2018,515,10817,U101,12
2/8/2018,515,47885,U100,12
2/8/2018,515,83429,U100,12
2/8/2018,515,89461,U101,12
2/9/2018,515,10817,U100,12
2/9/2018,515,17950,U101,12
2/9/2018,515,47885,U100,12
2/9/2018,515,89461,U101,12
2/10/2018,515,17950,U101,12
2/10/2018,515,35147,U101,12
2/10/2018,515,47885,U100,12
2/10/2018,515,83429,U100,12
2/11/2018,515,10817,U101,12
2/11/2018,515,17950,U101,12
2/11/2018,515,47885,U100,12
2/11/2018,515,83429,U100,12
1/29/2018,516,66351,U099,9
1/30/2018,516,66351,U099,9
1/31/2018,516,66351,U099,9
2/1/2018,516,66351,U099,9
2/2/2018,516,66351,U099,9
2/5/2018,516,66351,U099,9
2/6/2018,516,46175,U099,9
2/7/2018,516,66351,U099,9
2/8/2018,516,66351,U099,9
2/9/2018,516,66351,U099,9
1/29/2018,517,51696,U103,16
1/30/2018,517,51696,U103,16
1/31/2018,517,60895,U103,16
2/1/2018,517,60895,U103,16
2/2/2018,517,49380,U103,12
2/3/2018,517,49380,U103,12
2/3/2018,517,51696,U103,12
2/4/2018,517,51696,U103,12
2/4/2018,517,60895,U103,16
2/5/2018,517,51696,U103,16
2/6/2018,517,60895,U103,16
2/7/2018,517,60895,U103,16
2/8/2018,517,51696,U103,16
2/9/2018,517,60895,U103,12
2/10/2018,517,51696,U103,12
2/10/2018,517,60895,U103,12
2/11/2018,517,51696,U103,12
2/11/2018,517,60895,U103,16
1/29/2018,519,35322,UN,9
1/29/2018,519,81766,UN,13
1/30/2018,519,35322,UN,9
1/30/2018,519,81766,UN,13
1/31/2018,519,35322,UN,9
1/31/2018,519,47994,UN,13
2/1/2018,519,26867,UN,13
2/1/2018,519,81766,UN,9
2/2/2018,519,47994,UN,9
2/2/2018,519,53601,UN,13
2/5/2018,519,35322,UN,9
2/5/2018,519,81766,UN,13
2/6/2018,519,35322,UN,9
2/6/2018,519,81766,UN,13
2/7/2018,519,35322,UN,9
2/7/2018,519,47994,UN,13
2/8/2018,519,35322,UN,13
2/8/2018,519,47994,UN,9
2/9/2018,519,35322,UN,13
2/9/2018,519,47994,UN,9
1/29/2018,520,14136,OA07,12
1/29/2018,520,50830,OA07,7
1/29/2018,520,59263,O063,12
1/29/2018,520,62454,O064,12
1/29/2018,520,65628,O063,12
1/29/2018,520,81740,O064,11
1/30/2018,520,13423,O064,12
1/30/2018,520,50830,OA07,11
1/30/2018,520,59263,O063,12
1/30/2018,520,62454,O064,12
1/30/2018,520,81740,O063,12
1/30/2018,520,85136,OA07,12
1/31/2018,520,13423,O064,12
1/31/2018,520,50830,OA07,11
1/31/2018,520,59263,O063,12
1/31/2018,520,62454,O064,12
1/31/2018,520,65628,O063,12
1/31/2018,520,85136,OA07,12
2/1/2018,520,13423,O064,12
2/1/2018,520,50830,OA07,12
2/1/2018,520,59263,O063,12
2/1/2018,520,81740,O064,12
2/1/2018,520,81740,O063,12
2/1/2018,520,85136,OA07,12
2/2/2018,520,13423,O064,12
2/2/2018,520,50830,OA07,11
2/2/2018,520,65628,O063,12
2/2/2018,520,81740,O064,12
2/2/2018,520,85136,OA07,12
2/2/2018,520,86102,O063,12
2/3/2018,520,13423,O064,12
2/3/2018,520,14136,OA07,12
2/3/2018,520,59263,O063,12
2/3/2018,520,62454,O064,12
2/3/2018,520,65628,O063,12
2/3/2018,520,85136,OA07,12
2/4/2018,520,14136,OA07,9
2/4/2018,520,50830,OA07,12
2/4/2018,520,62454,O064,12
2/4/2018,520,65628,O063,12
2/4/2018,520,81740,O064,12
2/4/2018,520,86102,O063,12
2/5/2018,520,13423,O064,12
2/5/2018,520,14136,OA07,10
2/5/2018,520,50830,OA07,12
2/5/2018,520,59263,O063,12
2/5/2018,520,62454,O064,12
2/5/2018,520,86102,O063,12
2/6/2018,520,13423,O064,12
2/6/2018,520,50830,OA07,12
2/6/2018,520,59263,O063,4
2/6/2018,520,62454,O064,12
2/6/2018,520,65628,O063,8
2/6/2018,520,65628,O063,12
2/6/2018,520,85136,OA07,12
2/7/2018,520,13423,O064,12
2/7/2018,520,50830,OA07,12
2/7/2018,520,59263,O063,12
2/7/2018,520,81740,O064,11
2/7/2018,520,85136,OA07,12
2/7/2018,520,86102,O063,12
2/8/2018,520,13423,O064,12
2/8/2018,520,50830,OA07,12
2/8/2018,520,59263,O063,12
2/8/2018,520,68022,O063,12
2/8/2018,520,81740,O064,8
2/8/2018,520,85136,OA07,12
2/9/2018,520,50830,OA07,12
2/9/2018,520,59263,O063,12
2/9/2018,520,62454,O064,12
2/9/2018,520,81740,O064,10
2/9/2018,520,85136,OA07,12
2/9/2018,520,86102,O063,12
2/10/2018,520,14136,OA07,11
2/10/2018,520,62454,O064,12
2/10/2018,520,68022,O063,12
2/10/2018,520,81740,O064,9
2/10/2018,520,85136,OA07,12
2/10/2018,520,86102,O063,12
2/11/2018,520,13423,O064,11
2/11/2018,520,14136,OA07,11
2/11/2018,520,50830,OA07,12
2/11/2018,520,62454,O064,12
2/11/2018,520,86102,O063,12
2/11/2018,520,99106,O063,12
1/29/2018,521,41666,UN,4.5
1/30/2018,521,41666,UN,4.5
1/31/2018,521,81811,UN,4.5
2/1/2018,521,41666,UN,4.5
2/2/2018,521,81174,UN,4.5
2/3/2018,521,93425,UN,4.5
2/4/2018,521,81174,UN,4.5
2/5/2018,521,81811,UN,4.5
2/6/2018,521,24907,UN,4.5
2/7/2018,521,81811,UN,4.5
2/8/2018,521,41666,UN,4.5
2/9/2018,521,83052,UN,4.5
2/10/2018,521,81174,UN,4.5
2/11/2018,521,81811,UN,4.5
1/29/2018,521,24907,UN,3
1/29/2018,521,24907,UN,8
1/29/2018,521,78239,UN,8
1/29/2018,521,78239,UN,3
1/29/2018,521,81730,UN,8
1/30/2018,521,42571,UN,3
1/30/2018,521,42571,UN,8
1/30/2018,521,81811,UN,8
1/30/2018,521,90514,UN,8
1/30/2018,521,90514,UN,3
1/31/2018,521,41666,UN,8
1/31/2018,521,81174,UN,3
1/31/2018,521,81174,UN,8
1/31/2018,521,90514,UN,8
1/31/2018,521,90514,UN,3
2/1/2018,521,78239,UN,8
2/1/2018,521,78239,UN,3
2/1/2018,521,81174,UN,3
2/1/2018,521,81730,UN,8
2/1/2018,521,81811,UN,8
2/2/2018,521,38318,UN,8
2/2/2018,521,38318,UN,3
2/2/2018,521,41666,UN,8
2/2/2018,521,42571,UN,3
2/2/2018,521,42571,UN,8
2/3/2018,521,24907,UN,3
2/3/2018,521,24907,UN,8
2/3/2018,521,41666,UN,8
2/3/2018,521,78239,UN,8
2/3/2018,521,78239,UN,3
2/4/2018,521,81730,UN,8
2/4/2018,521,81811,UN,8
2/4/2018,521,90514,UN,8
2/5/2018,521,24907,UN,8
2/5/2018,521,41666,UN,8
2/5/2018,521,81174,UN,3
2/5/2018,521,90514,UN,8
2/5/2018,521,90514,UN,3
2/6/2018,521,42571,UN,3
2/6/2018,521,42571,UN,8
2/6/2018,521,81811,UN,8
2/6/2018,521,90514,UN,8
2/6/2018,521,90514,UN,3
2/7/2018,521,24907,UN,8
2/7/2018,521,42571,UN,8
2/7/2018,521,81174,UN,3
2/7/2018,521,90514,UN,8
2/7/2018,521,90514,UN,3
2/8/2018,521,24907,UN,8
2/8/2018,521,78239,UN,8
2/8/2018,521,78239,UN,3
2/8/2018,521,81174,UN,3
2/8/2018,521,81811,UN,8
2/9/2018,521,41666,UN,8
2/9/2018,521,42571,UN,3
2/9/2018,521,42571,UN,8
